kontrakty godzinowe RDN dla okresu od;2016-12-31;do;2020-06-30;

data obrotu;data dostawy;godzina dostawy;kurs fixingu I (PLN/MWh);wolumen fixingu I (MWh);kurs fixingu II (PLN/MWh);wolumen fixingu II (MWh);kurs notowan ciaglych (PLN/MWh);wolumen notowan ciaglych (MWh)
2020-05-17;2020-05-18;07;171.52;2595.10;172.24;719.50;-;-
2020-05-17;2020-05-18;08;167.83;3728.90;177.20;1050.00;-;-
2020-05-17;2020-05-18;09;185.59;3256.60;191.92;770.80;-;-
2020-05-17;2020-05-18;10;186.58;3019.00;191.97;763.20;-;-
2020-05-17;2020-05-18;11;187.60;2767.10;191.74;981.00;-;-
2020-05-17;2020-05-18;12;190.66;2525.00;193.39;1191.50;-;-
2020-05-17;2020-05-18;13;191.57;2362.00;196.40;966.90;-;-
2020-05-17;2020-05-18;14;192.24;2274.60;196.42;951.80;-;-
2020-05-17;2020-05-18;15;191.11;2409.80;193.62;1341.10;-;-
2020-05-17;2020-05-18;16;192.69;2245.90;194.89;1359.40;-;-
2020-05-17;2020-05-18;17;195.00;2370.90;196.40;1341.90;-;-
2020-05-17;2020-05-18;18;195.28;2301.00;196.41;1263.80;-;-
2020-05-17;2020-05-18;19;192.80;2447.30;198.40;1042.50;-;-
2020-05-17;2020-05-18;20;195.28;2426.50;202.92;741.60;-;-
2020-05-17;2020-05-18;21;196.67;2345.90;202.41;1154.10;-;-
2020-05-17;2020-05-18;22;195.12;2393.00;202.49;933.30;-;-
2020-05-17;2020-05-18;23;192.00;2802.20;199.79;1100.10;-;-
2020-05-17;2020-05-18;24;162.19;2403.20;157.46;1209.50;-;-
2020-05-18;2020-05-19;01;167.07;1680.40;175.17;654.50;-;-
2020-05-18;2020-05-19;02;164.99;1945.00;172.77;692.20;-;-
2020-05-18;2020-05-19;03;162.15;2165.10;172.35;733.90;-;-
2020-05-18;2020-05-19;04;161.90;2102.80;172.31;723.70;-;-
2020-05-18;2020-05-19;05;159.50;2213.90;170.25;725.10;-;-
2020-05-18;2020-05-19;06;162.01;2019.20;172.34;692.20;-;-
2020-05-18;2020-05-19;07;198.23;1508.50;205.52;625.90;-;-
2020-05-18;2020-05-19;08;194.61;2413.70;210.09;530.50;-;-
2020-05-18;2020-05-19;09;197.19;1945.30;213.37;591.70;-;-
2020-05-18;2020-05-19;10;195.58;2165.90;213.29;649.60;-;-
2020-05-18;2020-05-19;11;192.01;2452.00;210.27;717.60;-;-
2020-05-18;2020-05-19;12;194.19;2428.60;210.05;603.20;-;-
2020-05-18;2020-05-19;13;192.91;2393.40;214.71;611.30;-;-
2020-05-18;2020-05-19;14;189.25;2587.50;205.14;651.60;-;-
2020-05-18;2020-05-19;15;178.00;2872.70;185.69;1095.70;-;-
2020-05-18;2020-05-19;16;175.13;2869.10;180.92;1207.30;-;-
2020-05-18;2020-05-19;17;175.00;3021.70;180.49;1158.00;-;-
2020-05-18;2020-05-19;18;170.00;3201.40;175.11;1315.30;-;-
2020-05-18;2020-05-19;19;172.87;2936.10;180.32;1386.70;-;-
2020-05-18;2020-05-19;20;185.00;2621.40;189.66;1325.70;-;-
2020-05-18;2020-05-19;21;200.60;2155.20;203.25;1430.00;-;-
2020-05-18;2020-05-19;22;197.21;2389.70;203.42;1271.10;-;-
2020-05-18;2020-05-19;23;195.58;2678.60;211.22;1490.20;197.00;100.00
2020-05-18;2020-05-19;24;164.78;2505.90;165.65;1245.20;-;-
2020-05-19;2020-05-20;01;175.38;1789.10;169.43;1168.50;178.17;5.00
2020-05-19;2020-05-20;02;173.96;1989.70;170.16;1015.00;175.77;5.00
2020-05-19;2020-05-20;03;173.43;2139.20;170.16;969.80;175.35;5.00
2020-05-19;2020-05-20;04;171.20;2121.10;170.07;978.20;175.31;5.00
2020-05-19;2020-05-20;05;172.96;2174.80;169.92;1006.40;173.25;5.00
2020-05-19;2020-05-20;06;172.60;2129.00;168.14;1243.40;175.34;5.00
2020-05-19;2020-05-20;07;206.55;2064.60;204.74;850.80;206.61;41.70
2020-05-19;2020-05-20;08;205.00;2028.10;258.90;655.50;-;-
2020-05-19;2020-05-20;09;215.00;1942.20;260.33;676.40;-;-
2020-05-19;2020-05-20;10;210.02;2090.90;228.16;781.30;-;-
2020-05-19;2020-05-20;11;210.19;2002.10;227.17;704.00;-;-
2020-05-19;2020-05-20;12;212.06;2114.60;214.09;775.10;-;-
2020-05-19;2020-05-20;13;210.00;2176.10;207.72;1202.70;-;-
2020-05-19;2020-05-20;14;210.00;1953.00;205.41;1320.90;-;-
2020-05-19;2020-05-20;15;201.29;2472.20;198.12;1378.30;-;-
2020-05-19;2020-05-20;16;198.00;2393.00;198.20;1281.20;-;-
2020-05-19;2020-05-20;17;195.73;2667.00;195.79;1327.20;-;-
2020-05-19;2020-05-20;18;190.90;2490.70;192.25;1300.60;-;-
2020-05-19;2020-05-20;19;195.00;2591.00;194.68;1267.10;-;-
2020-05-19;2020-05-20;20;202.60;1802.90;199.00;1303.60;-;-
2020-05-19;2020-05-20;21;220.60;1386.20;206.62;1381.80;220.00;0.10
2020-05-19;2020-05-20;22;200.16;2449.40;196.96;1313.00;200.00;3.50
2020-05-19;2020-05-20;23;209.22;2785.20;182.11;1302.80;167.57;20.60
2020-05-19;2020-05-20;24;173.25;2636.90;166.92;1209.80;-;-
2020-05-20;2020-05-21;01;179.19;1974.10;172.93;1313.70;-;-
2020-05-20;2020-05-21;02;176.31;2135.30;176.28;978.20;-;-
2020-05-20;2020-05-21;03;176.31;2273.50;174.16;886.00;-;-
2020-05-20;2020-05-21;04;175.91;2281.20;173.58;920.20;-;-
2020-05-20;2020-05-21;05;175.00;2335.10;173.88;860.80;-;-
2020-05-20;2020-05-21;06;174.51;2310.50;164.92;1109.50;-;-
2020-05-20;2020-05-21;07;213.18;1896.60;179.62;1422.30;210.00;5.00
2020-05-20;2020-05-21;08;199.97;2323.20;193.60;1524.60;-;-
2020-05-20;2020-05-21;09;206.92;1951.00;202.20;1528.50;-;-
2020-05-20;2020-05-21;10;216.35;1839.50;200.20;1464.80;-;-
2020-05-20;2020-05-21;11;215.00;1729.60;200.21;1405.00;-;-
2020-05-20;2020-05-21;12;211.86;1744.30;206.20;1328.50;-;-
2020-05-20;2020-05-21;13;211.90;1767.60;204.21;1298.10;-;-
2020-05-20;2020-05-21;14;203.50;1713.50;200.20;1312.60;-;-
2020-05-20;2020-05-21;15;201.25;2156.90;200.06;1328.40;-;-
2020-05-20;2020-05-21;16;198.46;2319.70;197.53;1316.60;-;-
2020-05-20;2020-05-21;17;197.45;2445.80;196.54;1321.20;-;-
2020-05-20;2020-05-21;18;196.65;2465.60;196.20;1291.10;-;-
2020-05-20;2020-05-21;19;196.72;2462.90;196.19;1318.10;-;-
2020-05-20;2020-05-21;20;198.99;2228.80;199.86;1282.70;-;-
2020-05-20;2020-05-21;21;202.66;1961.30;201.98;1387.10;-;-
2020-05-20;2020-05-21;22;199.18;2163.60;201.79;1208.90;-;-
2020-05-20;2020-05-21;23;215.00;2493.50;214.77;1445.40;-;-
2020-05-20;2020-05-21;24;175.73;2245.50;180.92;1183.50;-;-
2020-05-21;2020-05-22;01;171.73;1769.90;165.75;1060.30;-;-
2020-05-21;2020-05-22;02;170.00;1958.50;168.83;874.70;-;-
2020-05-21;2020-05-22;03;169.00;1968.70;165.45;871.60;-;-
2020-05-21;2020-05-22;04;167.39;1947.90;162.65;963.90;-;-
2020-05-21;2020-05-22;05;170.00;1941.60;168.87;765.20;-;-
2020-05-21;2020-05-22;06;165.60;1902.90;160.03;999.00;-;-
2020-05-21;2020-05-22;07;199.01;1844.90;183.50;994.90;-;-
2020-05-21;2020-05-22;08;198.27;2623.80;195.17;1338.80;-;-
2020-05-21;2020-05-22;09;205.60;1947.50;200.21;1318.60;-;-
2020-05-21;2020-05-22;10;205.00;1730.20;200.21;1286.60;-;-
2020-05-21;2020-05-22;11;202.50;1793.00;200.20;1305.70;-;-
2020-05-21;2020-05-22;12;205.00;1878.10;204.20;1266.50;-;-
2020-05-21;2020-05-22;13;204.86;1834.60;200.20;1264.30;-;-
2020-05-21;2020-05-22;14;204.11;1956.90;202.21;1307.50;-;-
2020-05-21;2020-05-22;15;199.99;2255.60;198.77;1414.50;-;-
2020-05-21;2020-05-22;16;199.00;2263.70;198.90;1323.50;-;-
2020-05-21;2020-05-22;17;198.95;2348.20;197.19;1297.80;-;-
2020-05-21;2020-05-22;18;197.99;2510.70;196.63;1282.70;-;-
2020-05-21;2020-05-22;19;195.12;2631.90;196.51;1186.00;-;-
2020-05-21;2020-05-22;20;197.38;2413.10;198.43;1219.80;-;-
2020-05-21;2020-05-22;21;198.95;2632.80;198.93;1269.00;190.00;10.00
2020-05-21;2020-05-22;22;193.64;2720.50;192.65;1366.00;193.64;10.00
2020-05-21;2020-05-22;23;200.00;2344.70;202.21;999.60;-;-
2020-05-21;2020-05-22;24;173.93;2085.90;181.24;912.20;-;-
2020-05-22;2020-05-23;01;174.06;1963.50;180.40;675.60;-;-
2020-05-22;2020-05-23;02;170.60;2085.90;174.86;653.60;-;-
2020-05-22;2020-05-23;03;165.08;2231.80;172.72;534.20;-;-
2020-05-22;2020-05-23;04;165.00;2362.20;173.18;540.50;-;-
2020-05-22;2020-05-23;05;165.00;2627.60;172.84;556.70;-;-
2020-05-22;2020-05-23;06;148.00;2730.80;156.01;574.00;-;-
2020-05-22;2020-05-23;07;165.00;2287.40;173.47;481.50;-;-
2020-05-22;2020-05-23;08;173.57;1889.50;182.32;560.40;-;-
2020-05-22;2020-05-23;09;182.12;1774.60;182.84;765.10;-;-
2020-05-22;2020-05-23;10;190.00;2179.90;183.99;989.60;-;-
2020-05-22;2020-05-23;11;188.00;2540.10;183.20;1057.90;-;-
2020-05-22;2020-05-23;12;187.30;2572.00;182.49;1113.80;-;-
2020-05-22;2020-05-23;13;182.63;2402.50;183.55;1073.30;-;-
2020-05-22;2020-05-23;14;182.12;2526.20;181.57;1312.20;-;-
2020-05-22;2020-05-23;15;179.75;2193.20;181.16;1299.90;-;-
2020-05-22;2020-05-23;16;177.76;2192.30;180.59;1291.50;-;-
2020-05-22;2020-05-23;17;175.00;2248.50;177.15;1311.00;-;-
2020-05-22;2020-05-23;18;175.10;2203.80;180.83;1237.70;-;-
2020-05-22;2020-05-23;19;175.08;2207.30;182.38;1237.00;-;-
2020-05-22;2020-05-23;20;176.06;2150.60;182.37;1222.00;-;-
2020-05-22;2020-05-23;21;180.00;2326.60;183.91;1102.30;-;-
2020-05-22;2020-05-23;22;182.13;2505.50;183.96;1184.50;-;-
2020-05-22;2020-05-23;23;178.34;2101.80;183.59;909.40;-;-
2020-05-22;2020-05-23;24;167.11;2022.60;174.53;831.20;-;-
2020-05-23;2020-05-24;01;165.26;2316.00;171.37;588.10;164.93;27.40
2020-05-23;2020-05-24;02;154.02;2573.50;162.09;598.30;153.43;26.60
2020-05-23;2020-05-24;03;140.00;2824.00;146.75;576.80;139.15;25.80
2020-05-23;2020-05-24;04;135.00;2919.00;143.06;581.50;134.10;24.80
2020-05-23;2020-05-24;05;112.29;3140.40;101.84;521.50;100.00;0.10
2020-05-23;2020-05-24;06;92.98;3263.10;89.07;439.10;92.12;22.20
2020-05-23;2020-05-24;07;102.17;3056.80;120.24;338.40;102.14;20.30
2020-05-23;2020-05-24;08;147.16;2808.90;151.26;670.70;146.29;24.70
2020-05-23;2020-05-24;09;157.36;2586.70;159.19;863.80;156.60;25.20
2020-05-23;2020-05-24;10;163.39;2647.00;170.66;804.70;163.62;25.50
2020-05-23;2020-05-24;11;165.83;2478.20;172.03;704.50;166.01;25.70
2020-05-23;2020-05-24;12;167.73;2361.60;173.00;677.20;168.07;26.20
2020-05-23;2020-05-24;13;173.00;2313.50;182.94;591.40;175.19;27.50
2020-05-23;2020-05-24;14;168.17;2394.50;176.48;633.80;171.91;28.50
2020-05-23;2020-05-24;15;173.00;2184.60;184.27;457.00;175.73;28.20
2020-05-23;2020-05-24;16;165.83;2167.00;181.84;473.00;169.00;27.60
2020-05-23;2020-05-24;17;165.83;2287.50;177.58;575.00;169.70;28.30
2020-05-23;2020-05-24;18;165.83;2339.10;172.07;742.10;167.68;28.50
2020-05-23;2020-05-24;19;168.42;2268.90;170.96;966.60;168.32;28.50
2020-05-23;2020-05-24;20;165.83;2667.30;171.72;990.60;166.14;28.80
2020-05-23;2020-05-24;21;165.83;2788.60;171.30;1211.50;167.26;28.70
2020-05-23;2020-05-24;22;171.38;2748.50;180.05;1115.80;172.04;27.80
2020-05-23;2020-05-24;23;165.83;2779.60;176.67;1095.50;165.60;27.00
2020-05-23;2020-05-24;24;159.76;2696.90;170.68;896.50;159.04;26.00
2020-05-24;2020-05-25;01;167.34;2291.70;173.17;463.70;166.60;0.10
2020-05-24;2020-05-25;02;167.34;2590.70;172.79;496.40;-;-
2020-05-24;2020-05-25;03;163.05;2762.60;170.45;511.20;-;-
2020-05-24;2020-05-25;04;166.97;2730.50;170.57;480.60;168.09;0.10
2020-05-24;2020-05-25;05;167.34;2663.00;172.67;469.30;-;-
2020-05-24;2020-05-25;06;167.18;2426.20;168.77;626.20;-;-
2020-05-24;2020-05-25;07;206.00;1410.50;216.84;642.50;209.98;20.10
2020-05-24;2020-05-25;08;204.00;2524.70;206.06;911.60;-;-
2020-05-24;2020-05-25;09;210.18;2069.70;210.21;1106.00;210.34;0.10
2020-05-24;2020-05-25;10;210.18;2473.00;214.19;1248.00;212.46;0.10
2020-05-24;2020-05-25;11;210.18;2363.40;213.85;1265.10;210.00;0.10
2020-05-24;2020-05-25;12;210.18;2284.00;214.13;1233.50;210.00;0.10
2020-05-24;2020-05-25;13;210.18;2214.30;215.45;1283.40;210.00;0.10
2020-05-24;2020-05-25;14;210.18;2376.90;213.63;1404.00;210.00;0.10
2020-05-24;2020-05-25;15;204.95;2539.90;209.88;1291.60;201.82;0.10
2020-05-24;2020-05-25;16;204.42;2623.80;210.01;1254.20;200.84;0.10
2020-05-24;2020-05-25;17;198.59;2732.50;204.46;1274.90;200.00;0.10
2020-05-24;2020-05-25;18;195.09;2769.70;204.18;1276.60;200.00;0.10
2020-05-24;2020-05-25;19;195.46;2783.20;204.24;1293.30;200.00;0.10
2020-05-24;2020-05-25;20;202.37;2767.10;210.17;1234.50;202.37;0.10
2020-05-24;2020-05-25;21;206.45;2646.20;215.47;1234.90;-;-
2020-05-24;2020-05-25;22;201.60;2850.30;210.01;1245.10;-;-
2020-05-24;2020-05-25;23;213.00;2855.20;219.52;1220.30;210.60;0.10
2020-05-24;2020-05-25;24;179.71;2624.50;183.75;1292.70;-;-
2020-05-25;2020-05-26;01;167.27;2305.50;159.57;1405.10;167.74;54.90
2020-05-25;2020-05-26;02;167.27;2325.20;163.24;1249.20;165.00;7.60
2020-05-25;2020-05-26;03;167.27;2170.20;167.45;1136.00;165.00;4.90
2020-05-25;2020-05-26;04;167.27;2154.90;166.64;1121.60;165.00;4.90
2020-05-25;2020-05-26;05;167.27;2184.00;167.45;1047.00;165.00;5.00
2020-05-25;2020-05-26;06;167.27;2387.00;162.25;1229.50;167.48;29.00
2020-05-25;2020-05-26;07;209.95;1971.20;178.88;1137.60;176.00;100.00
2020-05-25;2020-05-26;08;205.00;2369.20;208.10;770.00;-;-
2020-05-25;2020-05-26;09;212.01;1934.00;229.63;668.10;-;-
2020-05-25;2020-05-26;10;214.80;2089.90;215.56;821.00;-;-
2020-05-25;2020-05-26;11;211.37;2058.50;207.48;1142.80;-;-
2020-05-25;2020-05-26;12;211.26;2080.90;210.77;1111.60;-;-
2020-05-25;2020-05-26;13;212.37;2052.70;210.69;1157.30;-;-
2020-05-25;2020-05-26;14;210.11;2122.20;204.34;1279.00;-;-
2020-05-25;2020-05-26;15;209.40;2244.40;204.21;1333.20;-;-
2020-05-25;2020-05-26;16;204.88;2266.00;200.33;1409.20;-;-
2020-05-25;2020-05-26;17;201.41;2558.50;202.92;1408.90;-;-
2020-05-25;2020-05-26;18;197.00;2596.90;198.11;1350.00;-;-
2020-05-25;2020-05-26;19;200.24;2493.60;202.94;1349.00;-;-
2020-05-25;2020-05-26;20;210.11;2240.40;209.39;1292.40;-;-
2020-05-25;2020-05-26;21;216.19;2044.80;215.44;1260.50;222.25;40.00
2020-05-25;2020-05-26;22;210.10;2285.10;206.94;1309.00;-;-
2020-05-25;2020-05-26;23;221.52;3093.00;198.02;1306.70;-;-
2020-05-25;2020-05-26;24;184.10;2519.00;182.60;1347.20;-;-
2020-05-26;2020-05-27;01;181.54;1771.60;183.19;1087.30;-;-
2020-05-26;2020-05-27;02;181.00;1836.50;183.46;939.90;-;-
2020-05-26;2020-05-27;03;179.24;1887.40;182.22;845.60;-;-
2020-05-26;2020-05-27;04;180.00;1858.40;182.62;813.30;-;-
2020-05-26;2020-05-27;05;180.60;1850.40;183.23;733.20;-;-
2020-05-26;2020-05-27;06;179.40;1929.40;182.03;937.00;-;-
2020-05-26;2020-05-27;07;220.00;1885.50;217.26;1064.00;-;-
2020-05-26;2020-05-27;08;205.01;2377.20;207.55;719.60;-;-
2020-05-26;2020-05-27;09;210.50;1990.60;215.42;695.10;-;-
2020-05-26;2020-05-27;10;215.00;2009.80;217.65;689.00;-;-
2020-05-26;2020-05-27;11;211.49;1916.00;211.63;801.80;-;-
2020-05-26;2020-05-27;12;214.94;1975.70;211.14;1021.20;-;-
2020-05-26;2020-05-27;13;212.43;1950.70;211.27;919.30;-;-
2020-05-26;2020-05-27;14;209.95;1858.20;208.21;1130.40;-;-
2020-05-26;2020-05-27;15;207.02;2086.80;206.40;1360.90;-;-
2020-05-26;2020-05-27;16;205.01;2153.30;206.41;1285.70;-;-
2020-05-26;2020-05-27;17;202.35;2209.80;204.21;1232.00;-;-
2020-05-26;2020-05-27;18;200.82;2373.10;203.28;1216.90;-;-
2020-05-26;2020-05-27;19;201.14;2415.30;204.21;1285.80;-;-
2020-05-26;2020-05-27;20;205.01;2070.90;206.71;1321.40;-;-
2020-05-26;2020-05-27;21;207.45;2242.10;208.22;1341.20;-;-
2020-05-26;2020-05-27;22;205.01;2149.70;206.40;1376.50;-;-
2020-05-26;2020-05-27;23;221.03;2908.00;222.53;1251.80;-;-
2020-05-26;2020-05-27;24;184.14;2165.00;184.27;1260.50;-;-
2020-05-27;2020-05-28;01;184.15;1942.40;182.25;1050.60;-;-
2020-05-27;2020-05-28;02;184.15;1999.10;182.21;944.90;-;-
2020-05-27;2020-05-28;03;184.15;1998.30;182.91;811.00;-;-
2020-05-27;2020-05-28;04;184.15;2012.00;183.11;792.60;-;-
2020-05-27;2020-05-28;05;182.88;2090.70;183.97;581.50;-;-
2020-05-27;2020-05-28;06;184.15;2025.70;182.39;656.90;-;-
2020-05-27;2020-05-28;07;220.25;2346.20;220.88;703.60;-;-
2020-05-27;2020-05-28;08;206.23;2410.10;204.21;902.90;-;-
2020-05-27;2020-05-28;09;220.00;2016.90;210.23;794.60;-;-
2020-05-27;2020-05-28;10;220.60;1944.50;211.12;840.90;-;-
2020-05-27;2020-05-28;11;215.00;2038.40;208.09;842.30;-;-
2020-05-27;2020-05-28;12;210.23;2016.90;208.22;787.10;-;-
2020-05-27;2020-05-28;13;210.23;2037.10;207.62;795.40;-;-
2020-05-27;2020-05-28;14;205.56;2140.20;205.85;781.80;-;-
2020-05-27;2020-05-28;15;202.23;2448.20;203.06;864.00;-;-
2020-05-27;2020-05-28;16;201.64;2594.80;202.80;825.10;-;-
2020-05-27;2020-05-28;17;199.99;2679.20;200.20;866.10;-;-
2020-05-27;2020-05-28;18;197.99;2773.40;197.21;865.30;-;-
2020-05-27;2020-05-28;19;199.28;2550.50;199.79;850.00;-;-
2020-05-27;2020-05-28;20;202.79;2425.30;202.91;858.50;-;-
2020-05-27;2020-05-28;21;205.17;2381.20;206.81;877.70;-;-
2020-05-27;2020-05-28;22;204.74;2216.40;204.96;819.20;-;-
2020-05-27;2020-05-28;23;220.25;2608.30;220.95;900.80;212.86;49.00
2020-05-27;2020-05-28;24;197.24;1741.50;202.46;863.50;200.00;15.00
2020-05-28;2020-05-29;01;182.89;1545.10;181.11;518.10;-;-
2020-05-28;2020-05-29;02;181.80;1789.40;180.86;464.70;-;-
2020-05-28;2020-05-29;03;181.42;2045.80;180.20;569.70;-;-
2020-05-28;2020-05-29;04;181.14;2042.20;180.35;565.50;-;-
2020-05-28;2020-05-29;05;180.24;2107.00;179.67;657.50;-;-
2020-05-28;2020-05-29;06;180.81;2047.80;179.37;716.10;-;-
2020-05-28;2020-05-29;07;211.00;1701.10;201.86;632.90;-;-
2020-05-28;2020-05-29;08;202.18;2519.70;202.21;893.40;-;-
2020-05-28;2020-05-29;09;205.20;2260.10;202.21;1109.20;-;-
2020-05-28;2020-05-29;10;202.33;2404.50;204.53;1189.00;-;-
2020-05-28;2020-05-29;11;200.57;2785.00;201.08;1326.50;-;-
2020-05-28;2020-05-29;12;200.33;2787.20;200.82;1327.60;-;-
2020-05-28;2020-05-29;13;197.47;2884.50;198.20;1331.60;-;-
2020-05-28;2020-05-29;14;180.00;2925.90;175.50;1346.60;-;-
2020-05-28;2020-05-29;15;171.42;3128.20;167.20;1347.40;-;-
2020-05-28;2020-05-29;16;167.55;3029.20;148.96;1332.40;-;-
2020-05-28;2020-05-29;17;169.49;3086.40;151.14;1314.10;-;-
2020-05-28;2020-05-29;18;167.55;3157.70;144.72;1349.20;130.00;14.50
2020-05-28;2020-05-29;19;167.55;3068.00;144.77;1356.60;130.00;9.00
2020-05-28;2020-05-29;20;180.00;2906.30;173.61;1372.30;-;-
2020-05-28;2020-05-29;21;185.98;2942.20;188.51;1291.50;-;-
2020-05-28;2020-05-29;22;199.02;2890.80;201.22;1107.40;-;-
2020-05-28;2020-05-29;23;206.00;2458.20;195.95;864.00;-;-
2020-05-28;2020-05-29;24;182.89;1925.70;180.78;785.60;-;-
2020-05-29;2020-05-30;01;168.54;2413.40;157.84;1041.00;-;-
2020-05-29;2020-05-30;02;167.05;2467.50;167.65;1024.80;-;-
2020-05-29;2020-05-30;03;167.05;2446.80;167.79;870.00;-;-
2020-05-29;2020-05-30;04;167.05;2482.00;168.49;812.00;-;-
2020-05-29;2020-05-30;05;167.05;2624.20;173.53;636.00;-;-
2020-05-29;2020-05-30;06;159.95;2665.30;168.40;647.50;-;-
2020-05-29;2020-05-30;07;167.05;2227.60;173.01;703.40;-;-
2020-05-29;2020-05-30;08;171.00;1998.60;175.19;1041.70;-;-
2020-05-29;2020-05-30;09;175.40;2313.30;178.85;1074.80;-;-
2020-05-29;2020-05-30;10;173.00;2563.80;178.09;1131.50;-;-
2020-05-29;2020-05-30;11;167.05;2717.90;172.26;1374.70;-;-
2020-05-29;2020-05-30;12;167.05;2970.50;172.60;1368.70;-;-
2020-05-29;2020-05-30;13;168.17;2852.30;168.85;1378.50;-;-
2020-05-29;2020-05-30;14;167.23;2757.00;169.70;1232.70;-;-
2020-05-29;2020-05-30;15;167.05;2734.00;174.43;1105.90;-;-
2020-05-29;2020-05-30;16;167.05;2657.90;175.12;1022.70;-;-
2020-05-29;2020-05-30;17;167.05;2545.70;169.24;1018.80;-;-
2020-05-29;2020-05-30;18;161.09;2932.60;165.35;1079.30;-;-
2020-05-29;2020-05-30;19;163.01;2973.90;167.12;1142.20;-;-
2020-05-29;2020-05-30;20;164.23;2997.20;172.11;1228.50;-;-
2020-05-29;2020-05-30;21;167.05;2941.80;175.50;1145.90;-;-
2020-05-29;2020-05-30;22;176.27;2453.80;180.72;846.50;-;-
2020-05-29;2020-05-30;23;172.45;2632.70;175.43;822.00;-;-
2020-05-29;2020-05-30;24;167.05;2994.10;174.17;650.00;-;-
2020-05-30;2020-05-31;01;135.41;3213.90;155.37;578.20;-;-
2020-05-30;2020-05-31;02;100.79;3704.30;129.56;476.70;-;-
2020-05-30;2020-05-31;03;95.65;3979.00;100.18;464.20;-;-
2020-05-30;2020-05-31;04;75.00;4159.40;73.21;432.80;-;-
2020-05-30;2020-05-31;05;70.00;4295.30;71.03;590.00;-;-
2020-05-30;2020-05-31;06;70.00;4136.70;70.02;725.00;-;-
2020-05-30;2020-05-31;07;70.04;4311.50;71.51;490.00;-;-
2020-05-30;2020-05-31;08;85.00;3924.90;90.19;447.90;-;-
2020-05-30;2020-05-31;09;120.54;3469.70;140.29;447.10;-;-
2020-05-30;2020-05-31;10;141.60;3138.90;161.82;724.30;140.00;25.00
2020-05-30;2020-05-31;11;150.00;3236.30;168.42;722.10;148.00;25.00
2020-05-30;2020-05-31;12;155.00;3143.70;175.38;673.60;153.00;25.00
2020-05-30;2020-05-31;13;160.20;3055.10;180.38;608.70;162.50;60.00
2020-05-30;2020-05-31;14;163.40;3168.60;181.32;539.20;161.69;35.00
2020-05-30;2020-05-31;15;155.00;3217.50;173.63;622.20;158.33;60.00
2020-05-30;2020-05-31;16;143.80;3334.10;160.97;607.40;142.00;25.00
2020-05-30;2020-05-31;17;135.00;3230.30;162.36;670.00;133.00;25.00
2020-05-30;2020-05-31;18;146.23;3108.20;167.17;648.90;144.00;25.00
2020-05-30;2020-05-31;19;155.00;2913.80;173.63;674.40;153.00;35.00
2020-05-30;2020-05-31;20;166.19;2949.30;177.91;815.20;165.00;25.00
2020-05-30;2020-05-31;21;161.73;2999.80;170.68;891.50;159.00;20.00
2020-05-30;2020-05-31;22;161.89;3214.70;162.90;1089.90;-;-
2020-05-30;2020-05-31;23;155.00;3134.80;146.58;1009.10;-;-
2020-05-30;2020-05-31;24;139.00;3192.10;135.32;777.30;-;-
2020-05-31;2020-06-01;01;165.81;2891.50;169.07;538.80;-;-
2020-05-31;2020-06-01;02;165.81;3154.40;166.89;597.80;-;-
2020-05-31;2020-06-01;03;165.81;3227.10;167.89;672.50;-;-
2020-05-31;2020-06-01;04;165.81;3247.00;167.13;687.00;-;-
2020-05-31;2020-06-01;05;165.81;3206.00;167.65;685.40;-;-
2020-05-31;2020-06-01;06;165.81;2811.40;161.81;734.90;-;-
2020-05-31;2020-06-01;07;205.00;1646.60;184.31;594.50;-;-
2020-05-31;2020-06-01;08;201.35;2453.90;199.78;885.70;-;-
2020-05-31;2020-06-01;09;208.41;1902.30;201.24;1102.00;-;-
2020-05-31;2020-06-01;10;208.41;2086.20;202.43;1089.40;-;-
2020-05-31;2020-06-01;11;203.34;2220.70;200.48;1020.90;-;-
2020-05-31;2020-06-01;12;205.00;2204.80;201.00;1058.40;-;-
2020-05-31;2020-06-01;13;203.14;2293.50;200.18;1178.80;-;-
2020-05-31;2020-06-01;14;202.75;2547.80;198.23;1370.40;-;-
2020-05-31;2020-06-01;15;200.00;2798.30;196.84;1423.00;-;-
2020-05-31;2020-06-01;16;198.54;2862.80;195.02;1527.50;-;-
2020-05-31;2020-06-01;17;196.60;2794.00;193.42;1514.90;-;-
2020-05-31;2020-06-01;18;195.76;2737.90;193.20;1496.70;-;-
2020-05-31;2020-06-01;19;199.40;2537.10;196.99;1348.30;-;-
2020-05-31;2020-06-01;20;204.47;2210.40;200.09;1312.90;-;-
2020-05-31;2020-06-01;21;206.51;2134.00;202.07;1336.40;-;-
2020-05-31;2020-06-01;22;206.15;2107.10;202.42;1314.10;-;-
2020-05-31;2020-06-01;23;219.50;2700.90;183.96;1265.60;215.00;6.00
2020-05-31;2020-06-01;24;182.12;1970.70;181.57;1181.30;-;-
2020-06-01;2020-06-02;01;186.96;1613.20;183.49;822.30;-;-
2020-06-01;2020-06-02;02;185.60;1640.20;181.45;749.50;-;-
2020-06-01;2020-06-02;03;190.00;1641.00;183.49;639.60;-;-
2020-06-01;2020-06-02;04;195.00;1660.60;183.49;668.00;-;-
2020-06-01;2020-06-02;05;195.00;1784.00;183.49;587.20;-;-
2020-06-01;2020-06-02;06;186.74;1644.80;183.49;671.70;-;-
